x,w_analytical,M_analytical
3.333333333333333148e-01,-1.264468162338421540e-02,-2.222222222222222285e+02
3.343343343343343488e-01,-1.271185853656839858e-02,-2.215553892230568636e+02
3.353353353353353272e-01,-1.277916235722940767e-02,-2.208895582268955593e+02
3.363363363363363057e-01,-1.284659270397774632e-02,-2.202247292337382305e+02
3.373373373373373396e-01,-1.291414919599786527e-02,-2.195609022435849624e+02
3.383383383383383181e-01,-1.298183145304815031e-02,-2.188980772564356414e+02
3.393393393393393520e-01,-1.304963909546095514e-02,-2.182362542722902958e+02
3.403403403403403304e-01,-1.311757174414257023e-02,-2.175754332911490110e+02
3.413413413413413644e-01,-1.318562902057324009e-02,-2.169156143130116732e+02
3.423423423423423428e-01,-1.325381054680715986e-02,-2.162567973378783961e+02
3.433433433433433213e-01,-1.332211594547247184e-02,-2.155989823657491229e+02
3.443443443443443552e-01,-1.339054483977127064e-02,-2.149421693966238536e+02
3.453453453453453337e-01,-1.345909685347959975e-02,-2.142863584305025881e+02
3.463463463463463676e-01,-1.352777161094745155e-02,-2.136315494673852982e+02
3.473473473473473461e-01,-1.359656873709876555e-02,-2.129777425072720121e+02
3.483483483483483245e-01,-1.366548785743143535e-02,-2.123249375501627583e+02
3.493493493493493585e-01,-1.373452859801730687e-02,-2.116731345960574799e+02
3.503503503503503369e-01,-1.380369058550216105e-02,-2.110223336449562908e+02
3.513513513513513709e-01,-1.387297344710575198e-02,-2.103725346968590202e+02
3.523523523523523493e-01,-1.394237681062175140e-02,-2.097237377517657819e+02
3.533533533533533277e-01,-1.401190030441781288e-02,-2.090759428096765760e+02
3.543543543543543617e-01,-1.408154355743552501e-02,-2.084291498705912886e+02
3.553553553553553401e-01,-1.415130619919042175e-02,-2.077833589345100904e+02
3.563563563563563741e-01,-1.422118785977199117e-02,-2.071385700014328108e+02
3.573573573573573525e-01,-1.429118816984367366e-02,-2.064947830713596773e+02
3.583583583583583310e-01,-1.436130676064285676e-02,-2.058519981442904623e+02
3.593593593593593649e-01,-1.443154326398088036e-02,-2.052102152202252228e+02
3.603603603603603434e-01,-1.450189731224302454e-02,-2.045694342991640156e+02
3.613613613613613773e-01,-1.457236853838853562e-02,-2.039296553811068122e+02
3.623623623623623557e-01,-1.464295657595058621e-02,-2.032908784660536412e+02
3.633633633633633342e-01,-1.471366105903632038e-02,-2.026531035540044456e+02
3.643643643643643681e-01,-1.478448162232682585e-02,-2.020163306449592824e+02
3.653653653653653466e-01,-1.485541790107713055e-02,-2.013805597389181230e+02
3.663663663663663805e-01,-1.492646953111622168e-02,-2.007457908358809107e+02
3.673673673673673590e-01,-1.499763614884703188e-02,-2.001120239358477590e+02
3.683683683683683929e-01,-1.506891739124644955e-02,-1.994792590388185545e+02
3.693693693693693714e-01,-1.514031289586529813e-02,-1.988474961447934106e+02
3.703703703703703498e-01,-1.521182230082837247e-02,-1.982167352537723275e+02
3.713713713713713838e-01,-1.528344524483439722e-02,-1.975869763657551630e+02
3.723723723723723622e-01,-1.535518136715605456e-02,-1.969582194807420024e+02
3.733733733733733962e-01,-1.542703030763997903e-02,-1.963304645987328456e+02
3.743743743743743746e-01,-1.549899170670675057e-02,-1.957037117197277212e+02
3.753753753753753530e-01,-1.557106520535089453e-02,-1.950779608437266006e+02
3.763763763763763870e-01,-1.564325044514090074e-02,-1.944532119707294555e+02
3.773773773773773654e-01,-1.571554706821918362e-02,-1.938294651007363996e+02
3.783783783783783994e-01,-1.578795471730214811e-02,-1.932067202337472622e+02
3.793793793793793778e-01,-1.586047303568010117e-02,-1.925849773697621572e+02
3.803803803803803563e-01,-1.593310166721732812e-02,-1.919642365087810845e+02
3.813813813813813902e-01,-1.600584025635206145e-02,-1.913444976508039304e+02
3.823823823823823687e-01,-1.607868844809646341e-02,-1.907257607958308654e+02
3.833833833833834026e-01,-1.615164588803668158e-02,-1.901080259438617759e+02
3.843843843843843811e-01,-1.622471222233278984e-02,-1.894912930948967187e+02
3.853853853853853595e-01,-1.629788709771879535e-02,-1.888755622489356369e+02
3.863863863863863934e-01,-1.637117016150269749e-02,-1.882608334059785307e+02
3.873873873873873719e-01,-1.644456106156641159e-02,-1.876471065660255135e+02
3.883883883883884058e-01,-1.651805944636581050e-02,-1.870343817290764150e+02
3.893893893893893843e-01,-1.659166496493072462e-02,-1.864226588951313488e+02
3.903903903903903627e-01,-1.666537726686492804e-02,-1.858119380641903717e+02
3.913913913913913967e-01,-1.673919600234614197e-02,-1.852022192362532849e+02
3.923923923923923751e-01,-1.681312082212603476e-02,-1.845935024113202303e+02
3.933933933933934091e-01,-1.688715137753024620e-02,-1.839857875893911796e+02
3.943943943943943875e-01,-1.696128732045833545e-02,-1.833790747704661612e+02
3.953953953953953659e-01,-1.703552830338383312e-02,-1.827733639545451467e+02
3.963963963963963999e-01,-1.710987397935420304e-02,-1.821686551416280793e+02
3.973973973973973783e-01,-1.718432400199087010e-02,-1.815649483317151294e+02
3.983983983983984123e-01,-1.725887802548920977e-02,-1.809622435248060981e+02
3.993993993993993907e-01,-1.733353570461853774e-02,-1.803605407209010991e+02
4.004004004004003692e-01,-1.740829669472212030e-02,-1.797598399200001040e+02
4.014014014014014031e-01,-1.748316065171719516e-02,-1.791601411221030844e+02
4.024024024024023816e-01,-1.755812723209490556e-02,-1.785614443272100971e+02
4.034034034034034155e-01,-1.763319609292039736e-02,-1.779637495353211420e+02
4.044044044044043940e-01,-1.770836689183272195e-02,-1.773670567464361625e+02
4.054054054054054279e-01,-1.778363928704490560e-02,-1.767713659605551584e+02
4.064064064064064064e-01,-1.785901293734391826e-02,-1.761766771776781866e+02
4.074074074074073848e-01,-1.793448750209065967e-02,-1.755829903978052187e+02
4.084084084084084187e-01,-1.801006264122002182e-02,-1.749903056209362262e+02
4.094094094094093972e-01,-1.808573801524080565e-02,-1.743986228470712945e+02
4.104104104104104311e-01,-1.816151328523578357e-02,-1.738079420762103666e+02
4.114114114114114096e-01,-1.823738811286166467e-02,-1.732182633083534142e+02
4.124124124124123880e-01,-1.831336216034912256e-02,-1.726295865435004657e+02
4.134134134134134220e-01,-1.838943509050277106e-02,-1.720419117816514927e+02
4.144144144144144004e-01,-1.846560656670117109e-02,-1.714552390228066088e+02
4.154154154154154344e-01,-1.854187625289684116e-02,-1.708695682669656435e+02
4.164164164164164128e-01,-1.861824381361623995e-02,-1.702848995141287105e+02
4.174174174174173912e-01,-1.869470891395978371e-02,-1.697012327642958667e+02
4.184184184184184252e-01,-1.877127121960184275e-02,-1.691185680174669415e+02
4.194194194194194036e-01,-1.884793039679071719e-02,-1.685369052736420485e+02
4.204204204204204376e-01,-1.892468611234867509e-02,-1.679562445328210742e+02
4.214214214214214160e-01,-1.900153803367193167e-02,-1.673765857950041891e+02
4.224224224224223945e-01,-1.907848582873063886e-02,-1.667979290601913362e+02
4.234234234234234284e-01,-1.915552916606891656e-02,-1.662202743283824589e+02
4.244244244244244069e-01,-1.923266771480482140e-02,-1.656436215995775854e+02
4.254254254254254408e-01,-1.930990114463037102e-02,-1.650679708737766873e+02
4.264264264264264193e-01,-1.938722912581150939e-02,-1.644933221509797932e+02
4.274274274274273977e-01,-1.946465132918815885e-02,-1.639196754311869597e+02
4.284284284284284317e-01,-1.954216742617417846e-02,-1.633470307143980733e+02
4.294294294294294101e-01,-1.961977708875737095e-02,-1.627753880006132192e+02
4.304304304304304440e-01,-1.969747998949949661e-02,-1.622047472898323690e+02
4.314314314314314225e-01,-1.977527580153626632e-02,-1.616351085820555511e+02
4.324324324324324564e-01,-1.985316419857733120e-02,-1.610664718772826802e+02
4.334334334334334349e-01,-1.993114485490629639e-02,-1.604988371755138417e+02
4.344344344344344133e-01,-2.000921744538073505e-02,-1.599322044767490354e+02
4.354354354354354473e-01,-2.008738164543213967e-02,-1.593665737809881762e+02
4.364364364364364257e-01,-2.016563713106596378e-02,-1.588019450882313492e+02
4.374374374374374597e-01,-2.024398357886161501e-02,-1.582383183984785546e+02
4.384384384384384381e-01,-2.032242066597244809e-02,-1.576756937117297639e+02
4.394394394394394165e-01,-2.040094807012577879e-02,-1.571140710279849486e+02
4.404404404404404505e-01,-2.047956546962284227e-02,-1.565534503472441088e+02
4.414414414414414289e-01,-2.055827254333886592e-02,-1.559938316695073581e+02
4.424424424424424629e-01,-2.063706897072298263e-02,-1.554352149947745261e+02
4.434434434434434413e-01,-2.071595443179829674e-02,-1.548776003230457832e+02
4.444444444444444198e-01,-2.079492860716187011e-02,-1.543209876543210157e+02
4.454454454454454537e-01,-2.087399117798469789e-02,-1.537653769886002237e+02
4.464464464464464322e-01,-2.095314182601173622e-02,-1.532107683258834641e+02
4.474474474474474661e-01,-2.103238023356188494e-02,-1.526571616661706514e+02
4.484484484484484446e-01,-2.111170608352799100e-02,-1.521045570094618995e+02
4.494494494494494230e-01,-2.119111905937685891e-02,-1.515529543557571515e+02
4.504504504504504570e-01,-2.127061884514924381e-02,-1.510023537050564357e+02
4.514514514514514354e-01,-2.135020512545983060e-02,-1.504527550573596955e+02
4.524524524524524693e-01,-2.142987758549728602e-02,-1.499041584126669022e+02
4.534534534534534478e-01,-2.150963591102418929e-02,-1.493565637709781981e+02
4.544544544544544262e-01,-2.158947978837710488e-02,-1.488099711322934695e+02
4.554554554554554602e-01,-2.166940890446653403e-02,-1.482643804966127163e+02
4.564564564564564386e-01,-2.174942294677690430e-02,-1.477197918639359955e+02
4.574574574574574726e-01,-2.182952160336662853e-02,-1.471762052342633069e+02
4.584584584584584510e-01,-2.190970456286804938e-02,-1.466336206075945938e+02
4.594594594594594295e-01,-2.198997151448745663e-02,-1.460920379839299130e+02
4.604604604604604634e-01,-2.207032214800510803e-02,-1.455514573632691508e+02
4.614614614614614418e-01,-2.215075615377519458e-02,-1.450118787456124778e+02
4.624624624624624758e-01,-2.223127322272586484e-02,-1.444733021309597802e+02
4.634634634634634542e-01,-2.231187304635919022e-02,-1.439357275193111150e+02
4.644644644644644327e-01,-2.239255531675124825e-02,-1.433991549106664820e+02
4.654654654654654666e-01,-2.247331972655201501e-02,-1.428635843050257677e+02
4.664664664664664451e-01,-2.255416596898544498e-02,-1.423290157023890856e+02
4.674674674674674790e-01,-2.263509373784941547e-02,-1.417954491027563790e+02
4.684684684684684575e-01,-2.271610272751577522e-02,-1.412628845061277616e+02
4.694694694694694914e-01,-2.279719263293032358e-02,-1.407313219125030628e+02
4.704704704704704699e-01,-2.287836314961278969e-02,-1.402007613218824531e+02
4.714714714714714483e-01,-2.295961397365687412e-02,-1.396712027342658189e+02
4.724724724724724823e-01,-2.304094480173021764e-02,-1.391426461496531601e+02
4.734734734734734607e-01,-2.312235533107441163e-02,-1.386150915680445337e+02
4.744744744744744946e-01,-2.320384525950499807e-02,-1.380885389894398827e+02
4.754754754754754731e-01,-2.328541428541145569e-02,-1.375629884138392640e+02
4.764764764764764515e-01,-2.336706210775723117e-02,-1.370384398412426208e+02
4.774774774774774855e-01,-2.344878842607971831e-02,-1.365148932716500383e+02
4.784784784784784639e-01,-2.353059294049023725e-02,-1.359923487050614312e+02
4.794794794794794979e-01,-2.361247535167410386e-02,-1.354708061414767997e+02
4.804804804804804763e-01,-2.369443536089053601e-02,-1.349502655808962004e+02
4.814814814814814548e-01,-2.377647266997272649e-02,-1.344307270233196050e+02
4.824824824824824887e-01,-2.385858698132781522e-02,-1.339121904687470135e+02
4.834834834834834671e-01,-2.394077799793687539e-02,-1.333946559171784543e+02
4.844844844844845011e-01,-2.402304542335497242e-02,-1.328781233686138705e+02
4.854854854854854795e-01,-2.410538896171105644e-02,-1.323625928230533191e+02
4.864864864864864580e-01,-2.418780831770808021e-02,-1.318480642804967147e+02
4.874874874874874919e-01,-2.427030319662292976e-02,-1.313345377409441426e+02
4.884884884884884704e-01,-2.435287330430643826e-02,-1.308220132043956028e+02
4.894894894894895043e-01,-2.443551834718339991e-02,-1.303104906708510100e+02
4.904904904904904828e-01,-2.451823803225251439e-02,-1.297999701403105064e+02
4.914914914914914612e-01,-2.460103206708650833e-02,-1.292904516127739782e+02
4.924924924924924952e-01,-2.468390015983198613e-02,-1.287819350882413971e+02
4.934934934934934736e-01,-2.476684201920953052e-02,-1.282744205667128767e+02
4.944944944944945076e-01,-2.484985735451369568e-02,-1.277679080481883176e+02
4.954954954954954860e-01,-2.493294587561293782e-02,-1.272623975326677908e+02
4.964964964964965199e-01,-2.501610729294970539e-02,-1.267578890201512394e+02
4.974974974974974984e-01,-2.509934131754036971e-02,-1.262543825106387914e+02
4.984984984984984768e-01,-2.518264766097525614e-02,-1.257518780041302762e+02
4.994994994994995108e-01,-2.526602603541867192e-02,-1.252503755006257506e+02
5.005005005005005447e-01,-2.534947615360881590e-02,-1.247498750001252148e+02
5.015015015015015232e-01,-2.543299772885787915e-02,-1.242503765026287255e+02
5.025025025025025016e-01,-2.551659047505198952e-02,-1.237518800081362542e+02
5.035035035035034801e-01,-2.560025410665122542e-02,-1.232543855166478295e+02
5.045045045045044585e-01,-2.568398833868961242e-02,-1.227578930281633376e+02
5.055055055055055480e-01,-2.576779288677514754e-02,-1.222624025426828211e+02
5.065065065065065264e-01,-2.585166746708972979e-02,-1.217679140602063512e+02
5.075075075075075048e-01,-2.593561179638924352e-02,-1.212744275807338852e+02
5.085085085085084833e-01,-2.601962559200351674e-02,-1.207819431042654230e+02
5.095095095095094617e-01,-2.610370857183633153e-02,-1.202904606308009647e+02
5.105105105105105512e-01,-2.618786045436541712e-02,-1.197999801603405103e+02
5.115115115115115296e-01,-2.627208095864243600e-02,-1.193105016928840882e+02
5.125125125125125081e-01,-2.635636980429300821e-02,-1.188220252284315848e+02
5.135135135135134865e-01,-2.644072671151672174e-02,-1.183345507669832557e+02
5.145145145145144649e-01,-2.652515140108710479e-02,-1.178480783085388452e+02
5.155155155155155544e-01,-2.660964359435161533e-02,-1.173626078530983534e+02
5.165165165165165329e-01,-2.669420301323168626e-02,-1.168781394006619507e+02
5.175175175175175113e-01,-2.677882938022268372e-02,-1.163946729512295519e+02
5.185185185185184897e-01,-2.686352241839393140e-02,-1.159122085048011286e+02
5.195195195195194682e-01,-2.694828185138870014e-02,-1.154307460613767091e+02
5.205205205205205576e-01,-2.703310740342422525e-02,-1.149502856209562651e+02
5.215215215215215361e-01,-2.711799879929166143e-02,-1.144708271835398818e+02
5.225225225225225145e-01,-2.720295576435613483e-02,-1.139923707491275024e+02
5.235235235235234930e-01,-2.728797802455670829e-02,-1.135149163177190985e+02
5.245245245245244714e-01,-2.737306530640640917e-02,-1.130384638893147269e+02
5.255255255255255609e-01,-2.745821733699221889e-02,-1.125630134639143023e+02
5.265265265265265393e-01,-2.754343384397503827e-02,-1.120885650415179384e+02
5.275275275275275177e-01,-2.762871455558973260e-02,-1.116151186221256921e+02
5.285285285285284962e-01,-2.771405920064513514e-02,-1.111426742057373360e+02
5.295295295295294746e-01,-2.779946750852400547e-02,-1.106712317923529838e+02
5.305305305305305641e-01,-2.788493920918306418e-02,-1.102007913819725786e+02
5.315315315315315425e-01,-2.797047403315297553e-02,-1.097313529745962342e+02
5.325325325325325210e-01,-2.805607171153835441e-02,-1.092629165702238936e+02
5.335335335335334994e-01,-2.814173197601776630e-02,-1.087954821688555569e+02
5.345345345345344779e-01,-2.822745455884373769e-02,-1.083290497704912241e+02
5.355355355355355673e-01,-2.831323919284272489e-02,-1.078636193751308383e+02
5.365365365365365458e-01,-2.839908561141514173e-02,-1.073991909827745417e+02
5.375375375375375242e-01,-2.848499354853535614e-02,-1.069357645934222205e+02
5.385385385385385026e-01,-2.857096273875167625e-02,-1.064733402070739317e+02
5.395395395395394811e-01,-2.865699291718636771e-02,-1.060119178237295898e+02
5.405405405405405705e-01,-2.874308381953565722e-02,-1.055514974433893656e+02
5.415415415415415490e-01,-2.882923518206969085e-02,-1.050920790660530599e+02
5.425425425425425274e-01,-2.891544674163258957e-02,-1.046336626917207866e+02
5.435435435435435059e-01,-2.900171823564241108e-02,-1.041762483203925171e+02
5.445445445445444843e-01,-2.908804940209116022e-02,-1.037198359520682232e+02
5.455455455455455738e-01,-2.917443997954482712e-02,-1.032644255867479046e+02
5.465465465465465522e-01,-2.926088970714329010e-02,-1.028100172244316468e+02
5.475475475475475307e-01,-2.934739832460040929e-02,-1.023566108651193645e+02
5.485485485485485091e-01,-2.943396557220401971e-02,-1.019042065088111144e+02
5.495495495495495986e-01,-2.952059119081586885e-02,-1.014528041555068114e+02
5.505505505505505770e-01,-2.960727492187165827e-02,-1.010024038052065407e+02
5.515515515515515554e-01,-2.969401650738105400e-02,-1.005530054579103023e+02
5.525525525525525339e-01,-2.978081568992766576e-02,-1.001046091136180678e+02
5.535535535535535123e-01,-2.986767221266905040e-02,-9.965721477232997927e+01
5.545545545545546018e-01,-2.995458581933672232e-02,-9.921082243404569567e+01
5.555555555555555802e-01,-3.004155625423611878e-02,-9.876543209876547280e+01
5.565565565565565587e-01,-3.012858326224665192e-02,-9.832104376648922539e+01
5.575575575575575371e-01,-3.021566658882169840e-02,-9.787765743721703871e+01
5.585585585585585155e-01,-3.030280597998853340e-02,-9.743527311094879906e+01
5.595595595595596050e-01,-3.039000118234845907e-02,-9.699389078768456329e+01
5.605605605605605835e-01,-3.047725194307662061e-02,-9.655351046742435983e+01
5.615615615615615619e-01,-3.056455800992221444e-02,-9.611413215016816025e+01
5.625625625625625403e-01,-3.065191913120832862e-02,-9.567575583591599298e+01
5.635635635635635188e-01,-3.073933505583202261e-02,-9.523838152466780116e+01
5.645645645645646082e-01,-3.082680553326430997e-02,-9.480200921642358480e+01
5.655655655655655867e-01,-3.091433031355011324e-02,-9.436663891118340075e+01
5.665665665665665651e-01,-3.100190914730836800e-02,-9.393227060894724900e+01
5.675675675675675436e-01,-3.108954178573189453e-02,-9.349890430971518640e+01
5.685685685685685220e-01,-3.117722798058752617e-02,-9.306654001348704242e+01
5.695695695695696115e-01,-3.126496748421600524e-02,-9.263517772026281705e+01
5.705705705705705899e-01,-3.135276004953201079e-02,-9.220481743004265240e+01
5.715715715715715683e-01,-3.144060543002422103e-02,-9.177545914282652006e+01
5.725725725725725468e-01,-3.152850337975521972e-02,-9.134710285861439161e+01
5.735735735735735252e-01,-3.161645365336156199e-02,-9.091974857740626703e+01
5.745745745745746147e-01,-3.170445600605376058e-02,-9.049339629920206107e+01
5.755755755755755931e-01,-3.179251019361625102e-02,-9.006804602400197268e+01
5.765765765765765716e-01,-3.188061597240741257e-02,-8.964369775180583133e+01
5.775775775775775500e-01,-3.196877309935962364e-02,-8.922035148261372228e+01
5.785785785785785285e-01,-3.205698133197917160e-02,-8.879800721642561712e+01
5.795795795795796179e-01,-3.214524042834630141e-02,-8.837666495324145899e+01
5.805805805805805964e-01,-3.223355014711521555e-02,-8.795632469306147527e+01
5.815815815815815748e-01,-3.232191024751404629e-02,-8.753698643588538175e+01
5.825825825825825532e-01,-3.241032048934491122e-02,-8.711865018171329211e+01
5.835835835835835317e-01,-3.249878063298384384e-02,-8.670131593054520636e+01
5.845845845845846211e-01,-3.258729043938084907e-02,-8.628498368238109606e+01
5.855855855855855996e-01,-3.267584967005984775e-02,-8.586965343722101807e+01
5.865865865865865780e-01,-3.276445808711873908e-02,-8.545532519506494396e+01
5.875875875875875565e-01,-3.285311545322939369e-02,-8.504199895591287373e+01
5.885885885885885349e-01,-3.294182153163758425e-02,-8.462967471976480738e+01
5.895895895895896244e-01,-3.303057608616306873e-02,-8.421835248662071649e+01
5.905905905905906028e-01,-3.311937888119952100e-02,-8.380803225648065791e+01
5.915915915915915813e-01,-3.320822968171458639e-02,-8.339871402934460320e+01
5.925925925925925597e-01,-3.329712825324987469e-02,-8.299039780521258081e+01
5.935935935935935381e-01,-3.338607436192091160e-02,-8.258308358408467598e+01
5.945945945945946276e-01,-3.347506777441720122e-02,-8.217677136596060450e+01
5.955955955955956060e-01,-3.356410825800215658e-02,-8.177146115084056532e+01
5.965965965965965845e-01,-3.365319558051318993e-02,-8.136715293872453003e+01
5.975975975975975629e-01,-3.374232951036164330e-02,-8.096384672961252704e+01
5.985985985985985414e-01,-3.383150981653280237e-02,-8.056154252350452794e+01
5.995995995995996308e-01,-3.392073626858591040e-02,-8.016024032040047587e+01
6.006006006006006093e-01,-3.401000863665414042e-02,-7.975994012030045610e+01
6.016016016016015877e-01,-3.409932669144464384e-02,-7.936064192320446864e+01
6.026026026026025662e-01,-3.418869020423850186e-02,-7.896234572911248506e+01
6.036036036036035446e-01,-3.427809894689076015e-02,-7.856505153802450536e+01
6.046046046046046341e-01,-3.436755269183040112e-02,-7.816875934994047270e+01
6.056056056056056125e-01,-3.445705121206036475e-02,-7.777346916486050077e+01
6.066066066066065909e-01,-3.454659428115752773e-02,-7.737918098278453272e+01
6.076076076076075694e-01,-3.463618167327273123e-02,-7.698589480371268223e+01
6.086086086086086588e-01,-3.472581316313076705e-02,-7.659361062764466510e+01
6.096096096096096373e-01,-3.481548852603036370e-02,-7.620232845458073712e+01
6.106106106106106157e-01,-3.490520753784420033e-02,-7.581204828452078459e+01
6.116116116116115942e-01,-3.499496997501892054e-02,-7.542277011746483595e+01
6.126126126126125726e-01,-3.508477561457510469e-02,-7.503449395341289119e+01
6.136136136136136621e-01,-3.517462423410729067e-02,-7.464721979236489346e+01
6.146146146146146405e-01,-3.526451561178395311e-02,-7.426094763432098489e+01
6.156156156156156189e-01,-3.535444952634753113e-02,-7.387567747928108020e+01
6.166166166166165974e-01,-3.544442575711440058e-02,-7.349140932724515096e+01
6.176176176176175758e-01,-3.553444408397490178e-02,-7.310814317821322561e+01
6.186186186186186653e-01,-3.562450428739331182e-02,-7.272587903218527572e+01
6.196196196196196437e-01,-3.571460614840785835e-02,-7.234461688916135813e+01
6.206206206206206222e-01,-3.580474944863072662e-02,-7.196435674914158653e+01
6.216216216216216006e-01,-3.589493397024803856e-02,-7.158509861212567671e+01
6.226226226226225791e-01,-3.598515949601988062e-02,-7.120684247811379919e+01
6.236236236236236685e-01,-3.607542580928030373e-02,-7.082958834710586871e+01
6.246246246246246470e-01,-3.616573269393724005e-02,-7.045333621910197053e+01
6.256256256256256254e-01,-3.625607993447264865e-02,-7.007808609410210465e+01
6.266266266266266038e-01,-3.634646731594240454e-02,-6.970383797210624266e+01
6.276276276276275823e-01,-3.643689462397632639e-02,-6.933059185311438455e+01
6.286286286286286717e-01,-3.652736164477821124e-02,-6.895834773712647348e+01
6.296296296296296502e-01,-3.661786816512576509e-02,-6.858710562414265155e+01
6.306306306306306286e-01,-3.670841397237066539e-02,-6.821686551416277666e+01
6.316316316316316071e-01,-3.679899885443854712e-02,-6.784762740718693408e+01
6.326326326326325855e-01,-3.688962259982898201e-02,-6.747939130321509538e+01
6.336336336336336750e-01,-3.698028499761551319e-02,-6.711215720224734582e+01
6.346346346346346534e-01,-3.707098583744557890e-02,-6.674592510428348646e+01
6.356356356356356319e-01,-3.716172490954063046e-02,-6.638069500932368783e+01
6.366366366366366103e-01,-3.725250200469602119e-02,-6.601646691736783623e+01
6.376376376376375887e-01,-3.734331691428111055e-02,-6.565324082841604536e+01
6.386386386386386782e-01,-3.743416943023913923e-02,-6.529101674246820153e+01
6.396396396396396566e-01,-3.752505934508733321e-02,-6.492979465952439000e+01
6.406406406406406351e-01,-3.761598645191688295e-02,-6.456957457958458235e+01
6.416416416416416135e-01,-3.770695054439288790e-02,-6.421035650264880701e+01
6.426426426426425920e-01,-3.779795141675443976e-02,-6.385214042871700713e+01
6.436436436436436814e-01,-3.788898886381454612e-02,-6.349492635778915428e+01
6.446446446446446599e-01,-3.798006268096018601e-02,-6.313871428986539058e+01
6.456456456456456383e-01,-3.807117266415227519e-02,-6.278350422494560235e+01
6.466466466466466168e-01,-3.816231860992568697e-02,-6.242929616302987483e+01
6.476476476476475952e-01,-3.825350031538923140e-02,-6.207609010411820805e+01
6.486486486486486847e-01,-3.834471757822568994e-02,-6.172388604821040303e+01
6.496496496496496631e-01,-3.843597019669176690e-02,-6.137268399530665874e+01
6.506506506506506415e-01,-3.852725796961814497e-02,-6.102248394540688992e+01
6.516516516516516200e-01,-3.861858069640943664e-02,-6.067328589851115339e+01
6.526526526526525984e-01,-3.870993817704421192e-02,-6.032508985461942075e+01
6.536536536536536879e-01,-3.880133021207497757e-02,-5.997789581373163514e+01
6.546546546546546663e-01,-3.889275660262821177e-02,-5.963170377584791026e+01
6.556556556556556448e-01,-3.898421715040431557e-02,-5.928651374096816085e+01
6.566566566566566232e-01,-3.907571165767768917e-02,-5.894232570909247215e+01
6.576576576576576016e-01,-3.916723992729660014e-02,-5.859913968022075892e+01
6.586586586586586911e-01,-3.925880176268335686e-02,-5.825695565435299272e+01
6.596596596596596696e-01,-3.935039696783414198e-02,-5.791577363148928725e+01
6.606606606606606480e-01,-3.944202534731913734e-02,-5.757559361162969935e+01
6.616616616616616264e-01,-3.953368670628244763e-02,-5.723641559477400165e+01
6.626626626626626049e-01,-3.962538085044214203e-02,-5.689823958092230782e+01
6.636636636636636943e-01,-3.971710758609024033e-02,-5.656106557007458946e+01
6.646646646646646728e-01,-3.980886672009269212e-02,-5.622489356223090340e+01
6.656656656656656512e-01,-3.990065805988941144e-02,-5.588972355739122122e+01
